teks,label,panjang_teks,is_noise,is_outlier,teks_normal,teks_stopword,teks_tokenisasi,rasio_panjang_teks,rasio_pos_tagging,rasio_stopword
"Manusia adalah makhluk hidup yang memiliki kemampuan berpikir, berkomunikasi, dan beradaptasi dengan lingkungan. Manusia termasuk dalam golongan mamalia, spesies Homo sapiens, dan memiliki struktur tubuh yang sangat kompleks. Selain itu, manusia juga memiliki kemampuan untuk menciptakan budaya, membangun peradaban, serta mengembangkan teknologi untuk memenuhi kebutuhan hidup. Manusia juga memiliki berbagai dimensi kehidupan, seperti dimensi fisik, emosional, sosial, dan spiritual.",1,356,False,False,manusia adalah makhluk hidup yang memiliki kemampuan berpikir berkomunikasi dan beradaptasi dengan lingkungan manusia termasuk dalam golongan mamalia spesies homo sapiens dan memiliki struktur tubuh yang sangat kompleks selain itu manusia juga memiliki kemampuan untuk menciptakan budaya membangun peradaban serta mengembangkan teknologi untuk memenuhi kebutuhan hidup manusia juga memiliki berbagai dimensi kehidupan seperti dimensi fisik emosional sosial dan spiritual,manusia makhluk hidup memiliki kemampuan berpikir berkomunikasi beradaptasi lingkungan manusia golongan mamalia spesies homo sapiens memiliki struktur tubuh kompleks manusia memiliki kemampuan menciptakan budaya membangun peradaban mengembangkan teknologi memenuhi kebutuhan hidup manusia memiliki dimensi kehidupan dimensi fisik emosional sosial spiritual,"['manusia', 'makhluk', 'hidup', 'memiliki', 'kemampuan', 'berpikir', 'berkomunikasi', 'beradaptasi', 'lingkungan', 'manusia', 'golongan', 'mamalia', 'spesies', 'homo', 'sapiens', 'memiliki', 'struktur', 'tubuh', 'kompleks', 'manusia', 'memiliki', 'kemampuan', 'menciptakan', 'budaya', 'membangun', 'peradaban', 'mengembangkan', 'teknologi', 'memenuhi', 'kebutuhan', 'hidup', 'manusia', 'memiliki', 'dimensi', 'kehidupan', 'dimensi', 'fisik', 'emosional', 'sosial', 'spiritual']",1,0.654935858060858,0.4181582755731586
"Pada 17 Agustus 1945, Indonesia memproklamasikan kemerdekaannya yang dipimpin oleh Soekarno dan Mohammad Hatta. Peristiwa ini terjadi setelah Jepang menyerah kepada Sekutu pada akhir Perang Dunia II. Proklamasi ini menjadi titik awal Indonesia sebagai negara merdeka setelah berabad-abad dijajah oleh bangsa asing. Sebagai warga Indonesia, saya merasa sangat bangga dengan perjuangan para pahlawan yang memperjuangkan kemerdekaan dan terus berjuang untuk menjaga negara ini.",1,300,False,False,pada agustus indonesia memproklamasikan kemerdekaannya yang dipimpin oleh soekarno dan mohammad hatta peristiwa ini terjadi setelah jepang menyerah kepada sekutu pada akhir perang dunia ii proklamasi ini menjadi titik awal indonesia sebagai negara merdeka setelah berabadabad dijajah oleh bangsa asing sebagai warga indonesia saya merasa sangat bangga dengan perjuangan para pahlawan yang memperjuangkan kemerdekaan dan terus berjuang untuk menjaga negara ini,agustus indonesia memproklamasikan kemerdekaannya dipimpin soekarno mohammad hatta peristiwa jepang menyerah sekutu perang dunia ii proklamasi titik indonesia negara merdeka berabadabad dijajah bangsa asing warga indonesia bangga perjuangan pahlawan memperjuangkan kemerdekaan berjuang menjaga negara,"['agustus', 'indonesia', 'memproklamasikan', 'kemerdekaannya', 'dipimpin', 'soekarno', 'mohammad', 'hatta', 'peristiwa', 'jepang', 'menyerah', 'sekutu', 'perang', 'dunia', 'ii', 'proklamasi', 'titik', 'indonesia', 'negara', 'merdeka', 'berabadabad', 'dijajah', 'bangsa', 'asing', 'warga', 'indonesia', 'bangga', 'perjuangan', 'pahlawan', 'memperjuangkan', 'kemerdekaan', 'berjuang', 'menjaga', 'negara']",1,0.49366883116883115,0.2707294849118293
"Kata benda (nomina) adalah kata yang menyebutkan nama orang, tempat, benda, atau hal. Contoh: buku, rumah, kota.
Kata kerja (verba) adalah kata yang menggambarkan tindakan atau keadaan. Contoh: berlari, makan, belajar.
Kata sifat (adjektiva) adalah kata yang menggambarkan sifat atau keadaan dari benda, orang, atau hal. Contoh: besar, cantik, panas.",1,184,False,False,kata benda nomina adalah kata yang menyebutkan nama orang tempat benda atau hal contoh buku rumah kota kata kerja verba adalah kata yang menggambarkan tindakan atau keadaan contoh berlari makan belajar kata sifat adjektiva adalah kata yang menggambarkan sifat atau keadaan dari benda orang atau hal contoh besar cantik panas,benda nomina nama orang benda contoh buku rumah kota kerja verba menggambarkan tindakan contoh berlari makan belajar sifat adjektiva menggambarkan sifat benda orang contoh cantik panas,"['benda', 'nomina', 'nama', 'orang', 'benda', 'contoh', 'buku', 'rumah', 'kota', 'kerja', 'verba', 'menggambarkan', 'tindakan', 'contoh', 'berlari', 'makan', 'belajar', 'sifat', 'adjektiva', 'menggambarkan', 'sifat', 'benda', 'orang', 'contoh', 'cantik', 'panas']",1,0.7756774475524475,0.2990834539315002
"Di dalam ruangan hampa udara, tidak ada udara yang dapat memberikan hambatan atau gaya gesek. Oleh karena itu, batu dan kertas akan jatuh dengan kecepatan yang sama dan akan menyentuh lantai pada waktu yang bersamaan. Ini karena percepatan gravitasi bekerja dengan cara yang sama pada semua benda, tanpa dipengaruhi oleh massa atau bentuk benda tersebut.",1,158,False,False,di dalam ruangan hampa udara tidak ada udara yang dapat memberikan hambatan atau gaya gesek oleh karena itu batu dan kertas akan jatuh dengan kecepatan yang sama dan akan menyentuh lantai pada waktu yang bersamaan ini karena percepatan gravitasi bekerja dengan cara yang sama pada semua benda tanpa dipengaruhi oleh massa atau bentuk benda tersebut,ruangan hampa udara udara hambatan gaya gesek batu kertas jatuh kecepatan menyentuh lantai bersamaan percepatan gravitasi benda dipengaruhi massa bentuk benda,"['ruangan', 'hampa', 'udara', 'udara', 'hambatan', 'gaya', 'gesek', 'batu', 'kertas', 'jatuh', 'kecepatan', 'menyentuh', 'lantai', 'bersamaan', 'percepatan', 'gravitasi', 'benda', 'dipengaruhi', 'massa', 'bentuk', 'benda']",0,0.5944772440674079,0.33404273431514425
"Larutan asam adalah larutan yang memiliki pH kurang dari 7 dan mampu melepaskan ion hidrogen (Hâº) saat dilarutkan dalam air. Contoh asam adalah asam sulfat (Hâ‚‚SOâ‚„) dan asam klorida (HCl).
Larutan basa adalah larutan yang memiliki pH lebih dari 7 dan mampu melepaskan ion hidroksida (OHâ»). Contoh basa adalah natrium hidroksida (NaOH) dan amonia (NHâ‚ƒ).
Perbedaan utama antara keduanya adalah asam cenderung memberi rasa asam, sedangkan basa memberi rasa pahit atau licin.",1,279,False,False,larutan asam adalah larutan yang memiliki ph kurang dari dan mampu melepaskan ion hidrogen h saat dilarutkan dalam air contoh asam adalah asam sulfat hso dan asam klorida hcl larutan basa adalah larutan yang memiliki ph lebih dari dan mampu melepaskan ion hidroksida oh contoh basa adalah natrium hidroksida naoh dan amonia nh perbedaan utama antara keduanya adalah asam cenderung memberi rasa asam sedangkan basa memberi rasa pahit atau licin,larutan asam larutan memiliki ph melepaskan ion hidrogen h dilarutkan air contoh asam asam sulfat hso asam klorida hcl larutan basa larutan memiliki ph melepaskan ion hidroksida oh contoh basa natrium hidroksida naoh amonia nh perbedaan utama asam cenderung asam basa pahit licin,"['larutan', 'asam', 'larutan', 'memiliki', 'ph', 'melepaskan', 'ion', 'hidrogen', 'h', 'dilarutkan', 'air', 'contoh', 'asam', 'asam', 'sulfat', 'hso', 'asam', 'klorida', 'hcl', 'larutan', 'basa', 'larutan', 'memiliki', 'ph', 'melepaskan', 'ion', 'hidroksida', 'oh', 'contoh', 'basa', 'natrium', 'hidroksida', 'naoh', 'amonia', 'nh', 'perbedaan', 'utama', 'asam', 'cenderung', 'asam', 'basa', 'pahit', 'licin']",1,0.5778542110063849,0.36640403065873395
"Virus adalah mikroorganisme yang sangat kecil dan tidak bisa hidup atau berkembang biak tanpa inang. Virus hanya dapat berkembang biak di dalam sel hidup dan biasanya menyebabkan penyakit seperti flu, HIV/AIDS, atau COVID-19.
Bakteri adalah mikroorganisme yang lebih besar dibandingkan virus dan dapat hidup secara mandiri di lingkungan luar. Bakteri bisa bersifat menguntungkan (misalnya dalam pencernaan) atau merugikan (penyebab penyakit seperti tuberkulosis).
Perbedaan utamanya adalah bakteri bisa berkembang biak sendiri, sedangkan virus memerlukan sel inang untuk berkembang biak.",1,344,False,False,virus adalah mikroorganisme yang sangat kecil dan tidak bisa hidup atau berkembang biak tanpa inang virus hanya dapat berkembang biak di dalam sel hidup dan biasanya menyebabkan penyakit seperti flu hivaids atau covid bakteri adalah mikroorganisme yang lebih besar dibandingkan virus dan dapat hidup secara mandiri di lingkungan luar bakteri bisa bersifat menguntungkan misalnya dalam pencernaan atau merugikan penyebab penyakit seperti tuberkulosis perbedaan utamanya adalah bakteri bisa berkembang biak sendiri sedangkan virus memerlukan sel inang untuk berkembang biak,virus mikroorganisme hidup berkembang biak inang virus berkembang biak sel hidup menyebabkan penyakit flu hivaids covid bakteri mikroorganisme dibandingkan virus hidup mandiri lingkungan bakteri bersifat menguntungkan pencernaan merugikan penyebab penyakit tuberkulosis perbedaan utamanya bakteri berkembang biak virus sel inang berkembang biak,"['virus', 'mikroorganisme', 'hidup', 'berkembang', 'biak', 'inang', 'virus', 'berkembang', 'biak', 'sel', 'hidup', 'menyebabkan', 'penyakit', 'flu', 'hivaids', 'covid', 'bakteri', 'mikroorganisme', 'dibandingkan', 'virus', 'hidup', 'mandiri', 'lingkungan', 'bakteri', 'bersifat', 'menguntungkan', 'pencernaan', 'merugikan', 'penyebab', 'penyakit', 'tuberkulosis', 'perbedaan', 'utamanya', 'bakteri', 'berkembang', 'biak', 'virus', 'sel', 'inang', 'berkembang', 'biak']",1,0.5566620879120878,0.3281182774670474
"Empati adalah kemampuan untuk merasakan apa yang dirasakan orang lain, memahami perasaan mereka, dan mencoba melihat situasi dari perspektif mereka. Contoh empati: Seorang teman yang mendengarkan dengan seksama saat kamu merasa sedih, dan mencoba memberikan dukungan untuk mengurangi kesedihanmu.
Simpati adalah perasaan kasihan atau prihatin terhadap kesulitan orang lain, namun tanpa benar-benar merasakan apa yang mereka rasakan. Contoh simpati: Menyatakan â€œSaya sangat menyesal mendengar tentang kehilanganmu,â€ tanpa benar-benar berbagi perasaan atau mencoba memahami lebih dalam.",1,345,False,False,empati adalah kemampuan untuk merasakan apa yang dirasakan orang lain memahami perasaan mereka dan mencoba melihat situasi dari perspektif mereka contoh empati seorang teman yang mendengarkan dengan seksama saat kamu merasa sedih dan mencoba memberikan dukungan untuk mengurangi kesedihanmu simpati adalah perasaan kasihan atau prihatin terhadap kesulitan orang lain namun tanpa benarbenar merasakan apa yang mereka rasakan contoh simpati menyatakan saya sangat menyesal mendengar tentang kehilanganmu tanpa benarbenar berbagi perasaan atau mencoba memahami lebih dalam,empati kemampuan merasakan dirasakan orang memahami perasaan mencoba situasi perspektif contoh empati teman mendengarkan seksama sedih mencoba dukungan mengurangi kesedihanmu simpati perasaan kasihan prihatin kesulitan orang benarbenar merasakan rasakan contoh simpati menyesal mendengar kehilanganmu benarbenar berbagi perasaan mencoba memahami,"['empati', 'kemampuan', 'merasakan', 'dirasakan', 'orang', 'memahami', 'perasaan', 'mencoba', 'situasi', 'perspektif', 'contoh', 'empati', 'teman', 'mendengarkan', 'seksama', 'sedih', 'mencoba', 'dukungan', 'mengurangi', 'kesedihanmu', 'simpati', 'perasaan', 'kasihan', 'prihatin', 'kesulitan', 'orang', 'benarbenar', 'merasakan', 'rasakan', 'contoh', 'simpati', 'menyesal', 'mendengar', 'kehilanganmu', 'benarbenar', 'berbagi', 'perasaan', 'mencoba', 'memahami']",1,0.5707871989121989,0.31862724829439737
"Indonesia terletak di kawasan Asia Tenggara dan Oceania. Negara ini berada di antara dua benua, yaitu Asia dan Australia, serta dua samudra, yaitu Samudra Pasifik dan Samudra Hindia. Indonesia juga dikenal sebagai negara kepulauan terbesar di dunia, dengan lebih dari 17.000 pulau.",1,171,False,False,indonesia terletak di kawasan asia tenggara dan oceania negara ini berada di antara dua benua yaitu asia dan australia serta dua samudra yaitu samudra pasifik dan samudra hindia indonesia juga dikenal sebagai negara kepulauan terbesar di dunia dengan lebih dari pulau,indonesia terletak kawasan asia tenggara oceania negara benua asia australia samudra samudra pasifik samudra hindia indonesia dikenal negara kepulauan terbesar dunia pulau,"['indonesia', 'terletak', 'kawasan', 'asia', 'tenggara', 'oceania', 'negara', 'benua', 'asia', 'australia', 'samudra', 'samudra', 'pasifik', 'samudra', 'hindia', 'indonesia', 'dikenal', 'negara', 'kepulauan', 'terbesar', 'dunia', 'pulau']",1,0.5014672827172827,0.312971284941732
"Salah satu kerajinan tradisional dari daerah saya adalah batik, yang berasal dari Jawa. Batik adalah seni melukis atau mencetak motif pada kain dengan menggunakan lilin panas. Bahan baku yang digunakan adalah kain, seperti katun atau sutra, dan lilin yang digunakan untuk menutupi bagian tertentu dari kain agar tetap berwarna saat dicelupkan dalam pewarna.",1,180,False,False,salah satu kerajinan tradisional dari daerah saya adalah batik yang berasal dari jawa batik adalah seni melukis atau mencetak motif pada kain dengan menggunakan lilin panas bahan baku yang digunakan adalah kain seperti katun atau sutra dan lilin yang digunakan untuk menutupi bagian tertentu dari kain agar tetap berwarna saat dicelupkan dalam pewarna,salah kerajinan tradisional daerah batik berasal jawa batik seni melukis mencetak motif kain lilin panas bahan baku kain katun sutra lilin menutupi kain berwarna dicelupkan pewarna,"['salah', 'kerajinan', 'tradisional', 'daerah', 'batik', 'berasal', 'jawa', 'batik', 'seni', 'melukis', 'mencetak', 'motif', 'kain', 'lilin', 'panas', 'bahan', 'baku', 'kain', 'katun', 'sutra', 'lilin', 'menutupi', 'kain', 'berwarna', 'dicelupkan', 'pewarna']",1,0.5679151357117458,0.3465187329152598
"Kecerdasan adalah kemampuan untuk memahami, belajar, beradaptasi, dan memecahkan masalah. Kecerdasan melibatkan berbagai aspek seperti kemampuan berpikir logis, kreativitas, keterampilan sosial, dan kecerdasan emosional. Setiap individu dapat memiliki bentuk kecerdasan yang berbeda, seperti kecerdasan linguistik, matematis, spasial, sosial, dan lainnya.",1,257,False,False,kecerdasan adalah kemampuan untuk memahami belajar beradaptasi dan memecahkan masalah kecerdasan melibatkan berbagai aspek seperti kemampuan berpikir logis kreativitas keterampilan sosial dan kecerdasan emosional setiap individu dapat memiliki bentuk kecerdasan yang berbeda seperti kecerdasan linguistik matematis spasial sosial dan lainnya,kecerdasan kemampuan memahami belajar beradaptasi memecahkan kecerdasan melibatkan aspek kemampuan berpikir logis kreativitas keterampilan sosial kecerdasan emosional individu memiliki bentuk kecerdasan berbeda kecerdasan linguistik matematis spasial sosial,"['kecerdasan', 'kemampuan', 'memahami', 'belajar', 'beradaptasi', 'memecahkan', 'kecerdasan', 'melibatkan', 'aspek', 'kemampuan', 'berpikir', 'logis', 'kreativitas', 'keterampilan', 'sosial', 'kecerdasan', 'emosional', 'individu', 'memiliki', 'bentuk', 'kecerdasan', 'berbeda', 'kecerdasan', 'linguistik', 'matematis', 'spasial', 'sosial']",1,0.6619925213675212,0.406211733273962
"Saat pertama kali mencapai sebuah prestasi yang sangat berarti, saya merasakan campuran perasaan bangga, bahagia, dan lega. Ada kepuasan karena semua usaha dan kerja keras akhirnya membuahkan hasil. Saya ingat saat pertama kali memenangkan kompetisi menulis, tangan saya gemetar saat nama saya diumumkan. Rasanya seperti mimpi yang jadi kenyataanâ€”ada rasa percaya diri yang meningkat, tapi juga kesadaran bahwa perjalanan belum berakhir.",1,237,False,False,saat pertama kali mencapai sebuah prestasi yang sangat berarti saya merasakan campuran perasaan bangga bahagia dan lega ada kepuasan karena semua usaha dan kerja keras akhirnya membuahkan hasil saya ingat saat pertama kali memenangkan kompetisi menulis tangan saya gemetar saat nama saya diumumkan rasanya seperti mimpi yang jadi kenyataanada rasa percaya diri yang meningkat tapi juga kesadaran bahwa perjalanan belum berakhir,kali mencapai prestasi merasakan campuran perasaan bangga bahagia lega kepuasan usaha kerja keras membuahkan hasil kali memenangkan kompetisi menulis tangan gemetar nama diumumkan mimpi kenyataanada percaya meningkat kesadaran perjalanan,"['kali', 'mencapai', 'prestasi', 'merasakan', 'campuran', 'perasaan', 'bangga', 'bahagia', 'lega', 'kepuasan', 'usaha', 'kerja', 'keras', 'membuahkan', 'hasil', 'kali', 'memenangkan', 'kompetisi', 'menulis', 'tangan', 'gemetar', 'nama', 'diumumkan', 'mimpi', 'kenyataanada', 'percaya', 'meningkat', 'kesadaran', 'perjalanan']",1,0.6090974059724059,0.284260842871552
"Saya pernah menghadiri perpisahan seorang teman dekat yang mendapat beasiswa ke luar negeri. Saya merasa sangat bangga dan bahagia karena dia akhirnya bisa meraih impiannya. Namun, di saat yang sama, ada kesedihan karena kami harus berpisah dan tidak bisa bertemu sesering dulu. Perasaan ini sangat membingungkan, antara ingin tersenyum karena bahagia atau menangis karena kehilangan.",1,172,False,False,saya pernah menghadiri perpisahan seorang teman dekat yang mendapat beasiswa ke luar negeri saya merasa sangat bangga dan bahagia karena dia akhirnya bisa meraih impiannya namun di saat yang sama ada kesedihan karena kami harus berpisah dan tidak bisa bertemu sesering dulu perasaan ini sangat membingungkan antara ingin tersenyum karena bahagia atau menangis karena kehilangan,menghadiri perpisahan teman beasiswa negeri bangga bahagia meraih impiannya kesedihan berpisah bertemu sesering perasaan membingungkan tersenyum bahagia menangis kehilangan,"['menghadiri', 'perpisahan', 'teman', 'beasiswa', 'negeri', 'bangga', 'bahagia', 'meraih', 'impiannya', 'kesedihan', 'berpisah', 'bertemu', 'sesering', 'perasaan', 'membingungkan', 'tersenyum', 'bahagia', 'menangis', 'kehilangan']",1,0.5195498945498946,0.2694565042611352
"Suatu kali, saat mudik, kami sekeluarga terjebak macet parah di jalan tol. Karena terlalu lama di dalam mobil, adik saya yang masih kecil tiba-tiba membuka jendela dan mulai menjual camilan ke mobil-mobil sebelah. Yang mengejutkan, banyak yang membeli karena mereka juga kehabisan bekal! Kami semua tertawa, dan sejak itu, dia selalu dipanggil ""pedagang dadakan"" setiap kali mudik.",1,205,False,False,suatu kali saat mudik kami sekeluarga terjebak macet parah di jalan tol karena terlalu lama di dalam mobil adik saya yang masih kecil tibatiba membuka jendela dan mulai menjual camilan ke mobilmobil sebelah yang mengejutkan banyak yang membeli karena mereka juga kehabisan bekal kami semua tertawa dan sejak itu dia selalu dipanggil pedagang dadakan setiap kali mudik,kali mudik sekeluarga terjebak macet parah jalan tol mobil adik tibatiba membuka jendela menjual camilan mobilmobil sebelah mengejutkan membeli kehabisan bekal tertawa dipanggil pedagang dadakan kali mudik,"['kali', 'mudik', 'sekeluarga', 'terjebak', 'macet', 'parah', 'jalan', 'tol', 'mobil', 'adik', 'tibatiba', 'membuka', 'jendela', 'menjual', 'camilan', 'mobilmobil', 'sebelah', 'mengejutkan', 'membeli', 'kehabisan', 'bekal', 'tertawa', 'dipanggil', 'pedagang', 'dadakan', 'kali', 'mudik']",1,0.5878686530860443,0.2874282246393726
"Bagi saya, kebahagiaan adalah merasa damai dengan diri sendiri dan bersyukur atas apa yang dimiliki. Kebahagiaan bukan hanya soal pencapaian besar, tapi juga momen-momen kecil seperti menikmati secangkir kopi di pagi hari, berbincang dengan orang tersayang, atau melihat orang lain tersenyum karena kebaikan kita.",1,152,False,False,bagi saya kebahagiaan adalah merasa damai dengan diri sendiri dan bersyukur atas apa yang dimiliki kebahagiaan bukan hanya soal pencapaian besar tapi juga momenmomen kecil seperti menikmati secangkir kopi di pagi hari berbincang dengan orang tersayang atau melihat orang lain tersenyum karena kebaikan kita,kebahagiaan damai bersyukur dimiliki kebahagiaan pencapaian momenmomen menikmati secangkir kopi pagi berbincang orang tersayang orang tersenyum kebaikan,"['kebahagiaan', 'damai', 'bersyukur', 'dimiliki', 'kebahagiaan', 'pencapaian', 'momenmomen', 'menikmati', 'secangkir', 'kopi', 'pagi', 'berbincang', 'orang', 'tersayang', 'orang', 'tersenyum', 'kebaikan']",0,0.5722246503496503,0.24462668167443855
"Saya adalah seseorang yang suka mengeksplorasi hal-hal baru, terutama dalam dunia menulis dan kreativitas. Saya menikmati berbagi cerita dan pengalaman, serta selalu berusaha melihat sisi positif dalam setiap situasi. Saya percaya bahwa hidup adalah perjalanan yang penuh warna, dan setiap pengalaman, baik atau buruk, selalu memiliki makna tersendiri.",1,198,False,False,saya adalah seseorang yang suka mengeksplorasi halhal baru terutama dalam dunia menulis dan kreativitas saya menikmati berbagi cerita dan pengalaman serta selalu berusaha melihat sisi positif dalam setiap situasi saya percaya bahwa hidup adalah perjalanan yang penuh warna dan setiap pengalaman baik atau buruk selalu memiliki makna tersendiri,suka mengeksplorasi halhal dunia menulis kreativitas menikmati berbagi cerita pengalaman berusaha sisi positif situasi percaya hidup perjalanan penuh warna pengalaman buruk memiliki makna tersendiri,"['suka', 'mengeksplorasi', 'halhal', 'dunia', 'menulis', 'kreativitas', 'menikmati', 'berbagi', 'cerita', 'pengalaman', 'berusaha', 'sisi', 'positif', 'situasi', 'percaya', 'hidup', 'perjalanan', 'penuh', 'warna', 'pengalaman', 'buruk', 'memiliki', 'makna', 'tersendiri']",1,0.5747338598901098,0.3728292329956584
"Manusia adalah makhluk hidup yang memiliki akal, emosi, dan kemampuan beradaptasi dengan lingkungan. Berbeda dengan makhluk lain, manusia mampu berpikir, menciptakan budaya, dan berinteraksi secara kompleks dengan sesamanya.",1,158,False,False,manusia adalah makhluk hidup yang memiliki akal emosi dan kemampuan beradaptasi dengan lingkungan berbeda dengan makhluk lain manusia mampu berpikir menciptakan budaya dan berinteraksi secara kompleks dengan sesamanya,manusia makhluk hidup memiliki akal emosi kemampuan beradaptasi lingkungan berbeda makhluk manusia berpikir menciptakan budaya berinteraksi kompleks sesamanya,"['manusia', 'makhluk', 'hidup', 'memiliki', 'akal', 'emosi', 'kemampuan', 'beradaptasi', 'lingkungan', 'berbeda', 'makhluk', 'manusia', 'berpikir', 'menciptakan', 'budaya', 'berinteraksi', 'kompleks', 'sesamanya']",0,0.6612398018648018,0.46251808972503616
"Pada tanggal 17 Agustus 1945, Indonesia memproklamasikan kemerdekaannya dari penjajahan. Peristiwa ini dipimpin oleh Soekarno dan Mohammad Hatta di Jakarta. Proklamasi kemerdekaan menjadi tonggak sejarah bagi bangsa Indonesia untuk berdiri sebagai negara merdeka dan berdaulat.",1,208,False,False,pada tanggal agustus indonesia memproklamasikan kemerdekaannya dari penjajahan peristiwa ini dipimpin oleh soekarno dan mohammad hatta di jakarta proklamasi kemerdekaan menjadi tonggak sejarah bagi bangsa indonesia untuk berdiri sebagai negara merdeka dan berdaulat,tanggal agustus indonesia memproklamasikan kemerdekaannya penjajahan peristiwa dipimpin soekarno mohammad hatta jakarta proklamasi kemerdekaan tonggak sejarah bangsa indonesia berdiri negara merdeka berdaulat,"['tanggal', 'agustus', 'indonesia', 'memproklamasikan', 'kemerdekaannya', 'penjajahan', 'peristiwa', 'dipimpin', 'soekarno', 'mohammad', 'hatta', 'jakarta', 'proklamasi', 'kemerdekaan', 'tonggak', 'sejarah', 'bangsa', 'indonesia', 'berdiri', 'negara', 'merdeka', 'berdaulat']",1,0.5483282342657342,0.3285094066570188
"Kata benda: Menunjukkan nama orang, tempat, atau benda. Contoh: Meja.
Kata kerja: Menunjukkan tindakan atau aktivitas. Contoh: Berlari.
Kata sifat: Menunjukkan sifat atau keadaan sesuatu. Contoh: Cantik.",1,100,False,False,kata benda menunjukkan nama orang tempat atau benda contoh meja kata kerja menunjukkan tindakan atau aktivitas contoh berlari kata sifat menunjukkan sifat atau keadaan sesuatu contoh cantik,benda nama orang benda contoh meja kerja tindakan aktivitas contoh berlari sifat sifat contoh cantik,"['benda', 'nama', 'orang', 'benda', 'contoh', 'meja', 'kerja', 'tindakan', 'aktivitas', 'contoh', 'berlari', 'sifat', 'sifat', 'contoh', 'cantik']",0,0.7889145915060549,0.17595272551857208
"Jika dijatuhkan dari ketinggian yang sama di dalam ruang hampa udara, batu dan kertas akan menyentuh lantai secara bersamaan. Ini karena tidak ada hambatan udara yang mempengaruhi pergerakan keduanya, sehingga keduanya jatuh dengan percepatan gravitasi yang sama.",1,144,False,False,jika dijatuhkan dari ketinggian yang sama di dalam ruang hampa udara batu dan kertas akan menyentuh lantai secara bersamaan ini karena tidak ada hambatan udara yang mempengaruhi pergerakan keduanya sehingga keduanya jatuh dengan percepatan gravitasi yang sama,dijatuhkan ketinggian ruang hampa udara batu kertas menyentuh lantai bersamaan hambatan udara mempengaruhi pergerakan jatuh percepatan gravitasi,"['dijatuhkan', 'ketinggian', 'ruang', 'hampa', 'udara', 'batu', 'kertas', 'menyentuh', 'lantai', 'bersamaan', 'hambatan', 'udara', 'mempengaruhi', 'pergerakan', 'jatuh', 'percepatan', 'gravitasi']",0,0.5653154984550333,0.3609261939218524
"Larutan asam: Memiliki pH kurang dari 7, terasa asam, dan dapat bereaksi dengan logam. Contoh: Asam cuka.
Larutan basa: Memiliki pH lebih dari 7, terasa licin, dan bersifat kaustik. Contoh: Larutan sabun.",1,130,False,False,larutan asam memiliki ph kurang dari terasa asam dan dapat bereaksi dengan logam contoh asam cuka larutan basa memiliki ph lebih dari terasa licin dan bersifat kaustik contoh larutan sabun,larutan asam memiliki ph asam bereaksi logam contoh asam cuka larutan basa memiliki ph licin bersifat kaustik contoh larutan sabun,"['larutan', 'asam', 'memiliki', 'ph', 'asam', 'bereaksi', 'logam', 'contoh', 'asam', 'cuka', 'larutan', 'basa', 'memiliki', 'ph', 'licin', 'bersifat', 'kaustik', 'contoh', 'larutan', 'sabun']",0,0.641598458359822,0.3452966714905933
"Virus: Tidak bisa hidup sendiri, harus menginfeksi sel inang untuk berkembang biak, dan lebih kecil dari bakteri. Contoh: Virus influenza.
Bakteri: Makhluk hidup bersel satu yang bisa hidup sendiri, ada yang berbahaya dan ada yang menguntungkan. Contoh: Bakteri Lactobacillus yang digunakan dalam pembuatan yogurt.",1,185,False,False,virus tidak bisa hidup sendiri harus menginfeksi sel inang untuk berkembang biak dan lebih kecil dari bakteri contoh virus influenza bakteri makhluk hidup bersel satu yang bisa hidup sendiri ada yang berbahaya dan ada yang menguntungkan contoh bakteri lactobacillus yang digunakan dalam pembuatan yogurt,virus hidup menginfeksi sel inang berkembang biak bakteri contoh virus influenza bakteri makhluk hidup bersel hidup berbahaya menguntungkan contoh bakteri lactobacillus pembuatan yogurt,"['virus', 'hidup', 'menginfeksi', 'sel', 'inang', 'berkembang', 'biak', 'bakteri', 'contoh', 'virus', 'influenza', 'bakteri', 'makhluk', 'hidup', 'bersel', 'hidup', 'berbahaya', 'menguntungkan', 'contoh', 'bakteri', 'lactobacillus', 'pembuatan', 'yogurt']",1,0.5948823903369358,0.4283646888567294
"Empati: Merasakan apa yang dirasakan orang lain seolah-olah kita mengalami hal yang sama. Contoh: Ikut sedih dan menangis saat melihat teman kehilangan orang tuanya.
Simpati: Merasa iba atau prihatin terhadap keadaan seseorang, tetapi tidak sampai merasakan emosi yang sama. Contoh: Mengucapkan belasungkawa kepada teman yang berduka.",1,176,False,False,empati merasakan apa yang dirasakan orang lain seolaholah kita mengalami hal yang sama contoh ikut sedih dan menangis saat melihat teman kehilangan orang tuanya simpati merasa iba atau prihatin terhadap keadaan seseorang tetapi tidak sampai merasakan emosi yang sama contoh mengucapkan belasungkawa kepada teman yang berduka,empati merasakan dirasakan orang seolaholah mengalami contoh sedih menangis teman kehilangan orang tuanya simpati iba prihatin merasakan emosi contoh belasungkawa teman berduka,"['empati', 'merasakan', 'dirasakan', 'orang', 'seolaholah', 'mengalami', 'contoh', 'sedih', 'menangis', 'teman', 'kehilangan', 'orang', 'tuanya', 'simpati', 'iba', 'prihatin', 'merasakan', 'emosi', 'contoh', 'belasungkawa', 'teman', 'berduka']",1,0.5902769105894105,0.3006657018813314
